Date,Composants de coûts,Devise,Type de données,Source de données,Commerce extérieur,Indicateur,Marché,Produit,Groupe de produits,Système de production,Provenance du produit,Propriétés du produit,Sous-groupe de produits,Région de vente,Unité,Mode d’utilisation,Echelon de création de valeur_Détail,Echelon de création de valeur ,Prix
08-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.938233
08-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.997934
08-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,2.270901
08-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.387994
07-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.405338
07-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.957791
07-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,2.277919
07-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.989397
07-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.201018
06-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.37931
06-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.972988
06-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,2.283391
06-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.999225
06-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.413561
05-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.980559
05-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.021235
05-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,2.280544
05-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.65166
05-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.359144
04-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.990456
04-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.712612
04-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.420446
04-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,2.170238
04-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.093787
03-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.966907
03-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.352408
03-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.001442
03-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.741651
03-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,2.154354
02-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.453869
02-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.945427
02-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,2.150772
02-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.0056
02-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.024371
01-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.036703
01-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.926579
01-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.013096
01-2019,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,2.046963
01-2019,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.430553
12-2018,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.965183
12-2018,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.45072
12-2018,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,1.908967
12-2018,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.037729
12-2018,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.137379
11-2018,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,10.40759
11-2018,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,1.810078
11-2018,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.208164
11-2018,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.004447
11-2018,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.055408
10-2018,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.065121
